reading datetime,discharge(cubic feet per second)
2013-06-04 00:00:00,161
2013-06-05 00:00:00,145
2013-06-06 00:00:00,138
2013-06-07 00:00:00,119
2013-06-08 00:00:00,112
2013-06-09 00:00:00,104
2013-06-10 00:00:00,132
2013-06-11 00:00:00,154
2013-06-12 00:00:00,169
2013-06-13 00:00:00,226
2013-06-14 00:00:00,240
2013-06-15 00:00:00,239
2013-06-16 00:00:00,250
2013-06-17 00:00:00,245
2013-06-18 00:00:00,235
2013-06-19 00:00:00,212
2013-06-20 00:00:00,188
2013-06-21 00:00:00,166
2013-06-22 00:00:00,142
2013-06-23 00:00:00,124
2013-06-24 00:00:00,113
2013-06-25 00:00:00,117
2013-06-26 00:00:00,122
2013-06-27 00:00:00,133
2013-06-28 00:00:00,181
2013-06-29 00:00:00,209
2013-06-30 00:00:00,227
2013-07-01 00:00:00,227
2013-07-02 00:00:00,225
2013-07-03 00:00:00,212
2013-07-04 00:00:00,194
2013-07-05 00:00:00,186
2013-07-06 00:00:00,173
2013-07-07 00:00:00,154
2013-07-08 00:00:00,144
2013-07-09 00:00:00,150
2013-07-10 00:00:00,154
2013-07-11 00:00:00,145
2013-07-12 00:00:00,140
2013-07-13 00:00:00,140
2013-07-14 00:00:00,138
2013-07-15 00:00:00,151
2013-07-16 00:00:00,184
2013-07-17 00:00:00,168
2013-07-18 00:00:00,141
2013-07-19 00:00:00,121
2013-07-20 00:00:00,127
2013-07-21 00:00:00,120
2013-07-22 00:00:00,113
2013-07-23 00:00:00,122
2013-07-24 00:00:00,124
2013-07-25 00:00:00,114
2013-07-26 00:00:00,104
2013-07-27 00:00:00,99.3
2013-07-28 00:00:00,107
2013-07-29 00:00:00,119
2013-07-30 00:00:00,127
2013-07-31 00:00:00,121
2013-08-01 00:00:00,126
2013-08-02 00:00:00,116
2013-08-03 00:00:00,115
2013-08-04 00:00:00,104
2013-08-05 00:00:00,96.4
2013-08-06 00:00:00,95.0
2013-08-07 00:00:00,97.1
2013-08-08 00:00:00,97.9
2013-08-09 00:00:00,88.0
2013-08-10 00:00:00,85.7
2013-08-11 00:00:00,81.0
2013-08-12 00:00:00,89.2
2013-08-13 00:00:00,103
2013-08-14 00:00:00,98.7
2013-08-15 00:00:00,94.4
2013-08-16 00:00:00,90.7
2013-08-17 00:00:00,86.4
2013-08-18 00:00:00,82.3
2013-08-19 00:00:00,76.5
2013-08-20 00:00:00,71.8
2013-08-21 00:00:00,69.8
2013-08-22 00:00:00,68.6
2013-08-23 00:00:00,66.3
2013-08-24 00:00:00,59.3
2013-08-25 00:00:00,51.7
2013-08-26 00:00:00,46.1
2013-08-27 00:00:00,56.0
2013-08-28 00:00:00,111
2013-08-29 00:00:00,97.8
2013-08-30 00:00:00,82.4
2013-08-31 00:00:00,82.1
2013-09-01 00:00:00,85.2
2013-09-02 00:00:00,91.8
2013-09-03 00:00:00,92.8
2013-09-04 00:00:00,91.3
2013-09-05 00:00:00,92.7
2013-09-06 00:00:00,85.5
2013-09-07 00:00:00,82.2
2013-09-08 00:00:00,83.9
2013-09-09 00:00:00,78.1
2013-09-10 00:00:00,75.3
2013-09-11 00:00:00,78.8
2013-09-12 00:00:00,105
2013-09-13 00:00:00,113
2013-09-14 00:00:00,104
2013-09-15 00:00:00,96.4
2013-09-16 00:00:00,93.9
2013-09-17 00:00:00,84.9
2013-09-18 00:00:00,79.4
2013-09-19 00:00:00,76.2
2013-09-20 00:00:00,75.7
2013-09-21 00:00:00,82.4
2013-09-22 00:00:00,77.4
2013-09-23 00:00:00,72.6
2013-09-24 00:00:00,70.9
2013-09-25 00:00:00,69.8
2013-09-26 00:00:00,68.2
2013-09-27 00:00:00,67.6
2013-09-28 00:00:00,65.1
2013-09-29 00:00:00,67.1
2013-09-30 00:00:00,68.3
2013-10-01 00:00:00,65.4
2013-10-02 00:00:00,67.3
2013-10-03 00:00:00,67.1
2013-10-04 00:00:00,67.8
2013-10-05 00:00:00,74.5
2013-10-06 00:00:00,78.0
2013-10-07 00:00:00,81.3
2013-10-08 00:00:00,82.8
2013-10-09 00:00:00,81.3
2013-10-10 00:00:00,80.4
2013-10-11 00:00:00,78.7
2013-10-12 00:00:00,76.4
2013-10-13 00:00:00,73.0
2013-10-14 00:00:00,69.2
2013-10-15 00:00:00,65.7
2013-10-16 00:00:00,65.7
2013-10-17 00:00:00,68.8
2013-10-18 00:00:00,73.1
2013-10-19 00:00:00,78.5
2013-10-20 00:00:00,82.0
2013-10-21 00:00:00,79.7
2013-10-22 00:00:00,78.3
2013-10-23 00:00:00,77.5
2013-10-24 00:00:00,75.5
2013-10-25 00:00:00,73.2
2013-10-26 00:00:00,71.3
2013-10-27 00:00:00,77.3
2013-10-28 00:00:00,79.2
2013-10-29 00:00:00,79.4
2013-10-30 00:00:00,83.4
2013-10-31 00:00:00,123
2013-11-01 00:00:00,164
2013-11-02 00:00:00,196
2013-11-03 00:00:00,184
2013-11-04 00:00:00,171
2013-11-05 00:00:00,159
2013-11-06 00:00:00,151
2013-11-07 00:00:00,152
2013-11-08 00:00:00,146
2013-11-09 00:00:00,140
2013-11-10 00:00:00,132
2013-11-11 00:00:00,124
2013-11-12 00:00:00,115
2013-11-13 00:00:00,110
2013-11-14 00:00:00,154
2013-11-15 00:00:00,160
2013-11-16 00:00:00,130
2013-11-17 00:00:00,114
2013-11-18 00:00:00,118
2013-11-19 00:00:00,162
2013-11-20 00:00:00,174
2013-11-21 00:00:00,139
2013-11-22 00:00:00,179
2013-11-23 00:00:00,173
2013-11-24 00:00:00,137
2013-11-25 00:00:00,116
2013-11-26 00:00:00,166
2013-11-27 00:00:00,162
2013-11-28 00:00:00,127
2013-11-29 00:00:00,154
2013-11-30 00:00:00,160
2013-12-01 00:00:00,121
2013-12-02 00:00:00,136
2013-12-03 00:00:00,131
2013-12-04 00:00:00,103
2013-12-05 00:00:00,138
2013-12-06 00:00:00,158
2013-12-07 00:00:00,132
2013-12-08 00:00:00,110
2013-12-09 00:00:00,147
2013-12-10 00:00:00,139
2013-12-11 00:00:00,108
2013-12-12 00:00:00,155
2013-12-13 00:00:00,150
2013-12-14 00:00:00,114
2013-12-15 00:00:00,94.4
2013-12-16 00:00:00,84.1
2013-12-17 00:00:00,80.6
2013-12-18 00:00:00,80.0
2013-12-19 00:00:00,76.2
2013-12-20 00:00:00,78.4
2013-12-21 00:00:00,89.6
2013-12-22 00:00:00,124
2013-12-23 00:00:00,147
2013-12-24 00:00:00,154
2013-12-25 00:00:00,146
2013-12-26 00:00:00,140
2013-12-27 00:00:00,131
2013-12-28 00:00:00,125
2013-12-29 00:00:00,120
2013-12-30 00:00:00,117
2013-12-31 00:00:00,115
2014-01-01 00:00:00,113
2014-01-02 00:00:00,113
2014-01-03 00:00:00,107
2014-01-04 00:00:00,105
2014-01-05 00:00:00,113
2014-01-06 00:00:00,119
2014-01-07 00:00:00,112
2014-01-08 00:00:00,109
2014-01-09 00:00:00,107
2014-01-10 00:00:00,108
2014-01-11 00:00:00,121
2014-01-12 00:00:00,134
2014-01-13 00:00:00,143
2014-01-14 00:00:00,145
2014-01-15 00:00:00,144
2014-01-16 00:00:00,142
2014-01-17 00:00:00,144
2014-01-18 00:00:00,140
2014-01-19 00:00:00,136
2014-01-20 00:00:00,132
2014-01-21 00:00:00,129
2014-01-22 00:00:00,123
2014-01-23 00:00:00,121
2014-01-24 00:00:00,117
2014-01-25 00:00:00,117
2014-01-26 00:00:00,117
2014-01-27 00:00:00,117
2014-01-28 00:00:00,111
2014-01-29 00:00:00,108
2014-01-30 00:00:00,106
2014-01-31 00:00:00,104
2014-02-01 00:00:00,107
2014-02-02 00:00:00,110
2014-02-03 00:00:00,107
2014-02-04 00:00:00,104
2014-02-05 00:00:00,106
2014-02-06 00:00:00,104
2014-02-07 00:00:00,103
2014-02-08 00:00:00,100
2014-02-09 00:00:00,98.8
2014-02-10 00:00:00,98.2
2014-02-11 00:00:00,96.4
2014-02-12 00:00:00,94.7
2014-02-13 00:00:00,94.7
2014-02-14 00:00:00,94.7
2014-02-15 00:00:00,93.3
2014-02-16 00:00:00,93.0
2014-02-17 00:00:00,92.2
2014-02-18 00:00:00,95.9
2014-02-19 00:00:00,95.4
2014-02-20 00:00:00,102
2014-02-21 00:00:00,117
2014-02-22 00:00:00,122
2014-02-23 00:00:00,124
2014-02-24 00:00:00,124
2014-02-25 00:00:00,122
2014-02-26 00:00:00,119
2014-02-27 00:00:00,116
2014-02-28 00:00:00,111
2014-03-01 00:00:00,109
2014-03-02 00:00:00,110
2014-03-03 00:00:00,107
2014-03-04 00:00:00,102
2014-03-05 00:00:00,99.7
2014-03-06 00:00:00,96.2
2014-03-07 00:00:00,93.1
2014-03-08 00:00:00,92.8
2014-03-09 00:00:00,92.5
2014-03-10 00:00:00,92.8
2014-03-11 00:00:00,98.9
2014-03-12 00:00:00,131
2014-03-13 00:00:00,142
2014-03-14 00:00:00,141
2014-03-15 00:00:00,149
2014-03-16 00:00:00,159
2014-03-17 00:00:00,162
2014-03-18 00:00:00,157
2014-03-19 00:00:00,165
2014-03-20 00:00:00,189
2014-03-21 00:00:00,203
2014-03-22 00:00:00,225
2014-03-23 00:00:00,237
2014-03-24 00:00:00,237
2014-03-25 00:00:00,230
2014-03-26 00:00:00,218
2014-03-27 00:00:00,208
2014-03-28 00:00:00,208
2014-03-29 00:00:00,220
2014-03-30 00:00:00,224
2014-03-31 00:00:00,227
2014-04-01 00:00:00,238
2014-04-02 00:00:00,252
2014-04-03 00:00:00,263
2014-04-04 00:00:00,266
2014-04-05 00:00:00,269
2014-04-06 00:00:00,199
2014-04-07 00:00:00,188
2014-04-08 00:00:00,169
2014-04-09 00:00:00,164
2014-04-10 00:00:00,203
2014-04-11 00:00:00,157
2014-04-12 00:00:00,149
2014-04-13 00:00:00,170
2014-04-14 00:00:00,173
2014-04-15 00:00:00,187
2014-04-16 00:00:00,126
2014-04-17 00:00:00,116
2014-04-18 00:00:00,140
2014-04-19 00:00:00,148
2014-04-20 00:00:00,143
2014-04-21 00:00:00,139
2014-04-22 00:00:00,142
2014-04-23 00:00:00,139
2014-04-24 00:00:00,132
2014-04-25 00:00:00,128
2014-04-26 00:00:00,124
2014-04-27 00:00:00,120
2014-04-28 00:00:00,114
